;;;;;;;
Оценка склада (в розничных ценах) ;;;;;;;
;;;;;;;
Параметры:;;Дата отчета: 22.05.2025 0:00:00;;;;;
;;Вид цены: ;;;;;
Отбор:;;"Номенклатура В группе из списка ""Телефоны""";;;;;
;;;;;;;
Склад;;;;;;Остаток на складе;Розничная цена
Номенклатура;;;;Номенклатура.Код;;;
Алеся;;;;;;94;742200
Товар Дилера;;;;01-00000004;;94;742200
Телефоны;;;;01-00000006;;94;742200
Кнопочные телефоны;;;;01-00015658;;35;97190
BQ;;;;01-00005379;;31;82390
BQ 1842 Tank mini Темно-Синий;;;;01-00007103;;1;2500
BQ 1846 One Power чёрный+серый;;;;69-00000061;;1;1900
BQ 1848 Step+ Black+Blue;;;;01-00011776;;1;1900
BQ 1848 Step+ Black+Green;;;;01-00012852;;1;1900
BQ 1851 Respect Чёрный;;;;01-00007889;;1;2400
BQ 1853 Life Black+Red;;;;01-00015785;;1;2000
BQ 1853 Life Blue;;;;01-00015713;;1;2000
BQ 1858 Barrel Black+Silver;;;;01-00017739;;1;2000
BQ 1867 Blues Серебряный;;;;01-00018081;;1;2600
BQ 2005 Disco Розовый;;;;01-00016862;;1;2900
BQ 2005 Disco Черный;;;;01-00015033;;1;2900
BQ 2006 Comfort Green+Black;;;;01-00016275;;1;2900
BQ 2006 Comfort Red+Black;;;;01-00016276;;1;3000
BQ 2412 Shell Duo Красный;;;;01-00018073;;1;3300
BQ 2430 Tank Power Black+Silver;;;;01-00006183;;1;3300
BQ 2439 Bobber Оранжевый;;;;01-00009502;;2;3490
BQ 2440 Step L+ Black+Blue;;;;01-00013718;;1;2000
BQ 2440 Step L+ Black+Green;;;;01-00015032;;1;1900
BQ 2449 Hammer Black;;;;01-00011688;;1;3700
BQ 2452 Energy Black+Red;;;;01-00015805;;1;2900
BQ 2453 Quattro Синий;;;;01-00018263;;1;2700
BQ 2454 Ray Серый;;;;01-00015651;;1;2800
BQ 2454 Ray Синий;;;;01-00015657;;1;2800
BQ 2456 Pocket Dark Blue;;;;01-00018604;;1;3100
BQ 2817 Tank Quattro Power Зеленый;;;;01-00012474;;1;3600
BQ 2817 Tank Quattro Power Камуфляж;;;;01-00011691;;1;3600
BQ 2820 Step XL+ Black (черный);;;;01-00011278;;1;2100
BQ 2822 Dragon Синий;;;;01-00012279;;1;3600
BQ 2835 Torch Dark Green;;;;01-00019256;;1;4000
BQ 3598 Barrel XXL Black+Silver;;;;01-00018075;;1;2600
Xenium;;;;74-00000957;;4;14800
Xenium X300 Зеленый камуфляж;;;;74-00000960;;1;3700
Xenium X680 Темно-серый;;;;01-00018925;;1;3800
Xenium X700 Красный;;;;01-00019043;;1;3600
Xenium X700 Черный;;;;74-00000963;;1;3700
Сенсорные телефоны;;;;01-00015659;;59;645010
INFINIX;;;;01-00015411;;5;64450
Infinix HOT 30 4+128 GB Black;;;;01-00017641;;1;10990
Infinix HOT 50 6+256GB Sage Green;;;;01-00018579;;1;15990
Infinix Smart 8 Pro 4/256Gb Shiny Gold;;;;01-00018164;;1;12490
Infinix Smart 8 Pro 4+256GB Galaxy White;;;;74-00001012;;1;12490
Infinix Smart 8 Pro 4+256GB Timber Black ;;;;74-00001013;;1;12490
REALME;;;;01-00011170;;12;123470
Realme 8i 4+128 GB Stellar Purple;;;;01-00015400;;1;10990
Realme C33 4+128 ГБ GOLD;;;;01-00016507;;1;10990
Realme C35 4/128GB Black;;;;01-00016324;;1;11999
Realme C35 4/128GB Gren;;;;01-00016371;;1;11999
Realme C61 6/128GB NFC Sparkle Gold;;;;01-00018653;;1;10999
Realme C61 8/128GB NFC Dark Green;;;;01-00018258;;1;11999
Realme C61 8/128GB NFC Sparkle Gold;;;;01-00018259;;1;11999
Realme C61 8/256GB NFC Sparkle Gold;;;;01-00018260;;1;12499
Realme Note 50 4/128Gb (RMX3834) Blue;;;;01-00017731;;1;7999
Realme Note 60 4/128Gb (RMX3933) Marble Black;;;;01-00018813;;1;7999
Realme Note 60х 3/64Gb (RMX3938) Black;;;;01-00018745;;1;6999
Realme Note 60х 3/64Gb (RMX3938) Green;;;;01-00018746;;1;6999
Samsung;;;;13-00000003;;5;63950
Samsung Galaxy A05S 4/64GB Black RUS;;;;01-00018451;;1;11990
Samsung Galaxy A06 4/64 Gb Black;;;;74-00001017;;1;10990
Samsung Galaxy A06 4/64 Gb Light Blue ;;;;74-00001018;;1;10990
Samsung Galaxy A14 4/64Gb (SM-A145) Light Green;;;;01-00017450;;1;11990
Samsung Galaxy A16 4/128GB Blue Black;;;;01-00018821;;1;17990
TECNO;;;;01-00010633;;20;232800
TECNO POVA 6 Neo 8/128GB NFC Starry Silver;;;;01-00018815;;1;15990
TECNO POVA 6 Neo 8/256GB NFC Starry Silver;;;;01-00018810;;1;18990
Tecno POVA Neo 3 8/128Gb Hurricane Blue;;;;01-00017191;;1;12990
TECNO POVA Neo 3 8+128GB Black;;;;01-00017147;;1;12990
TECNO Spark 10 Pro 8+256GB Starry Black;;;;74-00000810;;1;12990
Tecno Spark 20 8/128 MaGic Skin Blue;;;;01-00017713;;1;11990
Tecno Spark 20 8/128Gb Black;;;;01-00017642;;1;11990
Tecno Spark 20C 4/256 Gravity Black;;;;01-00017828;;1;10990
TECNO Spark 20C 8/128GB Magic Skin Green ;;;;01-00017825;;1;10990
Tecno Spark 20C 8/128Gb Mystery White;;;;01-00017712;;1;10990
TECNO Spark 30 8/128GB NFC Astral Ice;;;;01-00018900;;1;11990
TECNO Spark 30 8/256GB NFC Astral Ice;;;;01-00018771;;1;13990
Tecno Spark 30C 4/128Gb Orbit Black;;;;01-00018576;;1;9990
TECNO Spark 30C 4+128GB NFC Orbit White;;;;01-00018495;;1;9990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;12990
TECNO Spark 30C 8+256GB NFC Orbit White;;;;01-00018811;;1;12990
Tecno Spark Go 1 4/128Gb Black;;;;01-00018362;;1;7990
Tecno Spark Go 1 4/64Gb Black;;;;01-00018493;;1;6990
Tecno Spark Go 1 4/64Gb White;;;;01-00018388;;1;6990
TECNO Spark Go 2024 4/128GB NFC Gravity Black;;;;01-00017568;;1;7990
Xiaomi;;;;02-00000003;;17;160340
Redmi 14C 4GB+128GB Black;;;;01-00018521;;1;9990
Redmi 14C 4GB+128GB Blue;;;;01-00018600;;1;9990
Redmi 14C 8GB+256GB Black;;;;01-00018522;;1;11990
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;11990
Xiaomi Redmi 13C 4/128Gb Midnight Black;;;;01-00017703;;2;10990
Xiaomi Redmi 13C 4+128GB NFC Navy Blue;;;;01-00017934;;1;10990
Xiaomi Redmi 13C 8/256Gb Navy Blue  ;;;;01-00017692;;1;12990
Xiaomi Redmi A3 4/128GB StarBlue;;;;01-00017916;;1;8990
Xiaomi Redmi A5 3/64GB Lake Green;;;;01-00019151;;1;6990
Xiaomi Redmi A5 3/64GB Midnight Black;;;;01-00019144;;1;6990
Xiaomi Redmi A5 3/64GB Sandy Gold ;;;;01-00019146;;1;6490
Xiaomi Redmi A5 4/128GB Lake Green;;;;01-00019152;;1;7990
Xiaomi Redmi A5 4/128GB Midnight Black;;;;01-00019145;;1;7990
Xiaomi Redmi A5 4/128GB Sandy Gold;;;;01-00019149;;1;7990
Xiaomi Redmi Note 14 8/128GB NFC Ocean Blue;;;;01-00019125;;1;19990
Xiaomi Xiaomi Redmi 9C NFC 3/64GB (Grey);;;;01-00012833;;1;7990
Апельсин;;;;;;97;898934
Товар Дилера;;;;01-00000004;;97;898934
Телефоны;;;;01-00000006;;97;898934
Кнопочные телефоны;;;;01-00015658;;23;70990
BQ;;;;01-00005379;;17;50890
BQ 1800L One Red;;;;01-00018240;;1;2500
BQ 1853 Life White;;;;01-00016547;;1;1800
BQ 1866 Trust Красный;;;;01-00018261;;1;2400
BQ 1867 Blues Серебряный;;;;01-00018081;;1;2700
BQ 2005 Disco Золотой;;;;01-00016861;;1;2900
BQ 2005 Disco Красный;;;;01-00016828;;1;2900
BQ 2410L Tank Power 4G Black+Gunmetal;;;;01-00018234;;1;3700
BQ 2410L Tank Power 4G Camouflage+Gold;;;;01-00018262;;1;3600
BQ 2432 Tank SE Чёрный;;;;01-00015996;;1;3000
BQ 2446 Dream Duo Dark Blue;;;;74-00000258;;1;3390
BQ 2452 Energy Black+Red;;;;01-00015805;;1;2900
BQ 2452 Energy Blue+Black;;;;01-00015775;;1;2900
BQ 2453 Quattro Черный;;;;01-00018236;;1;2400
BQ 2455 Boom Quattro Чёрный;;;;74-00000863;;1;2700
BQ 2817 Tank Quattro Power Синий;;;;01-00012840;;1;3600
BQ 2822 Dragon Чёрный+Зеленый;;;;01-00012278;;1;3600
BQ 2835 Torch Black;;;;01-00019255;;1;3900
Xenium;;;;74-00000957;;6;20100
Xenium X240 Черный;;;;74-00000959;;1;2500
Xenium X280 Черный;;;;01-00018924;;1;3500
Xenium X300 Оранжевый+Черный;;;;01-00019254;;1;3500
Xenium X600 Красный;;;;74-00000962;;1;3500
Xenium X600 Темно-серый;;;;74-00000961;;1;3400
Xenium X700 Красный;;;;01-00019043;;1;3700
Сенсорные телефоны;;;;01-00015659;;74;827944
INFINIX;;;;01-00015411;;6;62940
Infinix HOT 40i 4/128 Palm Blue;;;;01-00017708;;1;8990
Infinix HOT 50 6+256GB Sage Green;;;;01-00018579;;1;14990
Infinix Hot 50i 4/128Gb Sleek Black;;;;01-00018571;;1;9990
Infinix Smart 9 3/128Gb Metallic Black;;;;01-00018572;;1;8990
Infinix Smart 9 4/128Gb Neo Titanium;;;;01-00018904;;1;9990
Infinix Smart 9 4+128GB Metallic Black;;;;01-00018916;;1;9990
REALME;;;;01-00011170;;18;171484
Realme C55 6/128GB NFC Sunshower;;;;01-00017727;;1;14999
Realme C61 6/128GB NFC Dark Green;;;;01-00018597;;1;9999
Realme C61 6/128GB NFC Sparkle Gold;;;;01-00018653;;1;9999
Realme C61 8/256GB NFC Sparkle Gold;;;;01-00018260;;1;12499
Realme C67 6/128GB Black;;;;01-00017971;;1;14999
Realme C67 8/256GB Oasis Green;;;;01-00017938;;1;16999
Realme C75 8/128Gb Gold;;;;01-00018910;;1;15999
Realme C75 8/256Gb Black;;;;01-00018907;;1;17999
Realme Note 50 3/64Gb (RMX3834) Black;;;;01-00017734;;1;5999
Realme Note 50 3/64Gb (RMX3834) Blue;;;;01-00017733;;1;5999
Realme Note 50 4/128Gb (RMX3834) Black;;;;01-00017732;;1;7999
Realme Note 50 4/128Gb (RMX3834) Blue;;;;01-00017731;;1;7999
Realme Note 50 4/256Gb Black;;;;01-00018680;;1;9999
Realme Note 60 4/128Gb (RMX3933) Marble Black;;;;01-00018813;;2;7999
Realme Note 60х 3/64Gb (RMX3938) Black;;;;01-00018745;;2;5999
Realme Note 60х 3/64Gb (RMX3938) Green;;;;01-00018746;;1;5999
Samsung;;;;13-00000003;;9;120910
Samsung Galaxy A05 4/64Gb (SM-A055) Green;;;;01-00017970;;1;8490
Samsung Galaxy A05S 4/64GB Silver;;;;74-00000965;;1;11990
Samsung Galaxy A06 4/64 Gb Black;;;;74-00001017;;1;8990
Samsung Galaxy A06 4/64 Gb Gold;;;;01-00018512;;1;8990
Samsung Galaxy A06 4/64 Gb Light Blue ;;;;74-00001018;;1;8990
Samsung Galaxy A06 6/128Gb Light Blue;;;;01-00018510;;1;11490
Samsung Galaxy A16 4/128GB Blue Black;;;;01-00018821;;1;16990
Samsung Galaxy A16 6/128GB Light Gray;;;;01-00018944;;1;17990
Samsung Galaxy A26 5G 8/256GB Black;;;;01-00019173;;1;26990
TECNO;;;;01-00010633;;19;253310
TECNO Camon 30 8/256GB Design Edition;;;;01-00018167;;1;19990
TECNO POVA 6 Neo 8/128GB Speed Black;;;;01-00018168;;1;15990
TECNO POVA 6 Neo 8/256GB NFC Starry Silver;;;;01-00018810;;1;18990
TECNO Spark 20 Pro+ 8/256GB Radial Starstream;;;;01-00018558;;1;21990
TECNO Spark 30 8/128GB NFC Astral Ice;;;;01-00018900;;1;11990
TECNO Spark 30 8/128GB NFC Green;;;;01-00018940;;1;11990
Tecno Spark 30 8/128Gb Stellar Shadow/Black;;;;01-00018574;;1;11990
TECNO Spark 30 8/256GB NFC Astral Ice;;;;01-00018771;;1;13990
Tecno Spark 30 8/256Gb Stellar Shadow/Black;;;;01-00018575;;1;13990
TECNO Spark 30 Pro 8/128GB NFC Obsidian Edge;;;;01-00018766;;1;14990
TECNO Spark 30 Pro 8/256 GB NFC Arctic Glow;;;;01-00018822;;1;16990
TECNO Spark 30 Pro 8/256 GB NFC Obsidian Edge;;;;01-00018817;;1;16990
TECNO Spark 30C 6+128GB NFC Orbit Black;;;;01-00018494;;1;10990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;11990
TECNO Spark 30C 8+256GB NFC Orbit White;;;;01-00018811;;1;10990
Tecno Spark Go 1 4/128Gb Black;;;;01-00018362;;1;6990
TECNO Spark Go 1 4/128GB Titanium Gold;;;;01-00019007;;1;7990
Tecno Spark Go 1 4/128Gb White;;;;01-00018363;;1;7990
Tecno Spark Go 1 4/64Gb White;;;;01-00018388;;1;6490
Xiaomi;;;;02-00000003;;22;219300
Redmi 14C 8GB+256GB Black;;;;01-00018522;;1;11990
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;11990
Redmi 14C 8GB+256GB Purple;;;;01-00018525;;1;11990
Xiaomi Redmi 13 8+256GB NFC Blue;;;;01-00018169;;1;13990
Xiaomi Redmi 13C 8/256Gb Navy Blue  ;;;;01-00017692;;2;11990
Xiaomi Redmi 13C 8/256GB NFC Glacier White;;;;01-00017826;;1;11990
Xiaomi Redmi A3 4/128GB Green;;;;01-00018090;;1;6990
